,Province/State,Confirmed,Deaths,Recovered,Days_since_start,Abbreviation,Population,Rate,Death Rate
1867,South Dakota,30,1,0,63,SD,884659,35,1
1868,South Dakota,28,1,0,62,SD,884659,34,1
1869,South Dakota,21,1,0,61,SD,884659,31,1
1870,South Dakota,14,1,0,60,SD,884659,27,1
1871,South Dakota,14,1,0,59,SD,884659,27,1
1872,South Dakota,14,1,0,58,SD,884659,27,1
1873,South Dakota,11,1,0,57,SD,884659,25,1
1874,South Dakota,11,1,0,56,SD,884659,25,1
1875,South Dakota,10,1,0,55,SD,884659,24,1
1876,South Dakota,9,1,0,54,SD,884659,23,1
1877,South Dakota,9,1,0,53,SD,884659,23,1
1878,South Dakota,9,1,0,52,SD,884659,23,1
1879,South Dakota,8,1,0,51,SD,884659,22,1
1880,South Dakota,8,1,0,50,SD,884659,22,1
1881,South Dakota,5,1,0,49,SD,884659,17,1
1882,Vermont,727,27,0,83,VT,623989,70,37
1883,Vermont,727,27,0,82,VT,623989,70,37
1884,Vermont,711,25,0,81,VT,623989,70,36
1885,Vermont,679,24,0,80,VT,623989,69,36
1886,Vermont,628,23,0,79,VT,623989,69,36
1887,Vermont,605,23,0,78,VT,623989,68,36
1888,Vermont,575,23,0,77,VT,623989,68,36
1889,Vermont,543,23,0,76,VT,623989,67,36
1890,Vermont,512,22,0,75,VT,623989,67,35
1891,Vermont,461,20,0,74,VT,623989,66,34
1892,Vermont,389,17,0,73,VT,623989,64,33
1893,Vermont,338,17,0,72,VT,623989,62,33
1894,Vermont,321,16,0,71,VT,623989,62,32
1895,Vermont,293,13,0,70,VT,623989,61,30
1896,Vermont,256,12,0,69,VT,623989,60,29
1897,Vermont,235,12,0,68,VT,623989,59,29
1898,Vermont,211,12,0,67,VT,623989,58,29
1899,Vermont,184,10,0,66,VT,623989,56,27
1900,Vermont,158,9,0,65,VT,623989,55,26
1901,Vermont,125,8,0,64,VT,623989,52,25
1902,Vermont,95,7,0,63,VT,623989,50,24
1903,Vermont,75,5,0,62,VT,623989,47,20
1904,Vermont,52,2,0,61,VT,623989,44,11
1905,Vermont,49,2,0,60,VT,623989,43,11
1906,Vermont,29,2,0,59,VT,623989,38,11
1907,Vermont,22,2,0,58,VT,623989,35,11
1908,Vermont,18,0,0,57,VT,623989,33,0
1909,Vermont,17,0,0,56,VT,623989,33,0
1910,Vermont,12,0,0,55,VT,623989,29,0
1911,Vermont,8,0,0,54,VT,623989,25,0
1912,Vermont,5,0,0,53,VT,623989,20,0
1913,Vermont,2,0,0,52,VT,623989,11,0
1914,Vermont,2,0,0,51,VT,623989,11,0
1915,Vermont,2,0,0,50,VT,623989,11,0
1916,Vermont,1,0,0,49,VT,623989,4,0
1917,Vermont,1,0,0,48,VT,623989,4,0
1918,Vermont,1,0,0,47,VT,623989,4,0
1919,Maine,633,19,266,83,ME,1344212,61,26
1920,Maine,633,19,256,82,ME,1344212,61,26
1921,Maine,616,19,256,81,ME,1344212,61,26
1922,Maine,586,17,246,80,ME,1344212,60,25
1923,Maine,560,16,202,79,ME,1344212,60,24
1924,Maine,537,14,187,78,ME,1344212,59,23
1925,Maine,519,12,176,77,ME,1344212,59,21
1926,Maine,499,10,158,76,ME,1344212,59,20
1927,Maine,470,10,140,75,ME,1344212,58,20
1928,Maine,456,10,140,74,ME,1344212,58,20
1929,Maine,432,9,113,73,ME,1344212,57,19
1930,Maine,376,7,94,72,ME,1344212,56,16
1931,Maine,344,7,68,71,ME,1344212,55,16
1932,Maine,303,5,0,70,ME,1344212,54,13
1933,Maine,275,3,0,69,ME,1344212,53,8
1934,Maine,253,3,0,68,ME,1344212,52,8
1935,Maine,211,1,0,67,ME,1344212,50,-2
1936,Maine,168,1,0,66,ME,1344212,48,-2
1937,Maine,155,0,0,65,ME,1344212,47,0
1938,Maine,142,0,0,64,ME,1344212,46,0
1939,Maine,118,0,0,63,ME,1344212,44,0
1940,Maine,107,0,0,62,ME,1344212,43,0
1941,Maine,89,0,0,61,ME,1344212,41,0
1942,Maine,70,0,0,60,ME,1344212,39,0
1943,Maine,56,0,0,59,ME,1344212,37,0
1944,Maine,52,0,0,58,ME,1344212,36,0
1945,Maine,42,0,0,57,ME,1344212,34,0
1946,Maine,32,0,0,56,ME,1344212,31,0
1947,Maine,17,0,0,55,ME,1344212,25,0
1948,Maine,12,0,0,54,ME,1344212,21,0
1949,Maine,3,0,0,53,ME,1344212,8,0
1950,Maine,3,0,0,52,ME,1344212,8,0
1951,Maine,1,0,0,51,ME,1344212,-2,0
1952,West Virginia,611,8,57,83,WV,1792147,58,14
1953,West Virginia,611,8,57,82,WV,1792147,58,14
1954,West Virginia,591,6,57,81,WV,1792147,57,12
1955,West Virginia,574,5,57,80,WV,1792147,57,10
1956,West Virginia,524,5,0,79,WV,1792147,56,10
1957,West Virginia,483,4,0,78,WV,1792147,55,8
1958,West Virginia,412,4,0,77,WV,1792147,54,8
1959,West Virginia,345,4,0,76,WV,1792147,52,8
1960,West Virginia,324,3,0,75,WV,1792147,51,5
1961,West Virginia,282,2,0,74,WV,1792147,50,1
1962,West Virginia,237,2,0,73,WV,1792147,48,1
1963,West Virginia,217,2,0,72,WV,1792147,47,1
1964,West Virginia,191,2,0,71,WV,1792147,46,1
1965,West Virginia,162,1,0,70,WV,1792147,45,-5
1966,West Virginia,145,1,0,69,WV,1792147,43,-5
1967,West Virginia,124,1,0,68,WV,1792147,42,-5
1968,West Virginia,113,0,0,67,WV,1792147,41,0
1969,West Virginia,96,0,0,66,WV,1792147,39,0
1970,West Virginia,76,0,0,65,WV,1792147,37,0
1971,West Virginia,39,0,0,64,WV,1792147,30,0
1972,West Virginia,36,0,0,63,WV,1792147,30,0
1973,West Virginia,20,0,0,62,WV,1792147,24,0
1974,West Virginia,16,0,0,61,WV,1792147,21,0
1975,West Virginia,12,0,0,60,WV,1792147,19,0
1976,West Virginia,8,0,0,59,WV,1792147,14,0
1977,West Virginia,5,0,0,58,WV,1792147,10,0
1978,West Virginia,2,0,0,57,WV,1792147,1,0
1979,West Virginia,1,0,0,56,WV,1792147,-5,0
1980,Hawaii,499,9,310,83,HI,1415872,58,18
1981,Hawaii,499,9,310,82,HI,1415872,58,18
1982,Hawaii,486,8,251,81,HI,1415872,58,17
1983,Hawaii,465,8,251,80,HI,1415872,57,17
1984,Hawaii,442,6,251,79,HI,1415872,57,14
1985,Hawaii,435,5,72,78,HI,1415872,57,12
1986,Hawaii,410,5,72,77,HI,1415872,56,12
1987,Hawaii,387,5,72,76,HI,1415872,56,12
1988,Hawaii,371,4,72,75,HI,1415872,55,10
1989,Hawaii,351,3,72,74,HI,1415872,55,7
1990,Hawaii,319,3,72,73,HI,1415872,54,7
1991,Hawaii,283,2,49,72,HI,1415872,52,3
1992,Hawaii,256,1,49,71,HI,1415872,51,-3
1993,Hawaii,224,1,0,70,HI,1415872,50,-3
1994,Hawaii,204,0,0,69,HI,1415872,49,0
1995,Hawaii,175,0,0,68,HI,1415872,48,0
1996,Hawaii,149,0,0,67,HI,1415872,46,0
1997,Hawaii,120,0,0,66,HI,1415872,44,0
1998,Hawaii,106,0,0,65,HI,1415872,43,0
1999,Hawaii,95,0,0,64,HI,1415872,42,0
2000,Hawaii,90,1,0,63,HI,1415872,41,-3
2001,Hawaii,77,0,0,62,HI,1415872,39,0
2002,Hawaii,56,0,0,61,HI,1415872,36,0
2003,Hawaii,48,0,0,60,HI,1415872,35,0
2004,Hawaii,37,0,0,59,HI,1415872,32,0
2005,Hawaii,26,0,0,58,HI,1415872,29,0
2006,Hawaii,16,0,0,57,HI,1415872,24,0
2007,Hawaii,14,0,0,56,HI,1415872,22,0
2008,Hawaii,10,0,0,55,HI,1415872,19,0
2009,Hawaii,7,0,0,54,HI,1415872,15,0
2010,Hawaii,4,0,0,53,HI,1415872,10,0
2011,Hawaii,2,0,0,52,HI,1415872,3,0
2012,Hawaii,2,0,0,51,HI,1415872,3,0
2013,Hawaii,2,0,0,50,HI,1415872,3,0
2014,Hawaii,2,0,0,49,HI,1415872,3,0
2015,Hawaii,2,0,0,48,HI,1415872,3,0
2016,Hawaii,1,0,0,47,HI,1415872,-3,0
2017,Hawaii,1,0,0,46,HI,1415872,-3,0
2018,Montana,387,6,169,83,MT,1068778,58,17
2019,Montana,387,6,165,82,MT,1068778,58,17
2020,Montana,377,6,165,81,MT,1068778,58,17
2021,Montana,365,6,165,80,MT,1068778,58,17
2022,Montana,354,6,157,79,MT,1068778,58,17
2023,Montana,332,6,32,78,MT,1068778,57,17
2024,Montana,319,6,32,77,MT,1068778,56,17
2025,Montana,319,6,32,76,MT,1068778,56,17
2026,Montana,298,6,32,75,MT,1068778,56,17
2027,Montana,281,6,32,74,MT,1068778,55,17
2028,Montana,262,5,32,73,MT,1068778,55,15
2029,Montana,241,5,32,72,MT,1068778,54,15
2030,Montana,217,6,0,71,MT,1068778,53,17
2031,Montana,198,5,0,70,MT,1068778,52,15
2032,Montana,177,5,0,69,MT,1068778,51,15
2033,Montana,161,2,0,68,MT,1068778,50,6
2034,Montana,147,1,0,67,MT,1068778,49,0
2035,Montana,121,1,0,66,MT,1068778,47,0
2036,Montana,90,0,0,65,MT,1068778,44,0
2037,Montana,65,0,0,64,MT,1068778,41,0
2038,Montana,51,0,0,63,MT,1068778,38,0
2039,Montana,46,0,0,62,MT,1068778,37,0
2040,Montana,34,0,0,61,MT,1068778,34,0
2041,Montana,30,0,0,60,MT,1068778,33,0
2042,Montana,20,0,0,59,MT,1068778,29,0
2043,Montana,15,0,0,58,MT,1068778,26,0
2044,Montana,11,0,0,57,MT,1068778,23,0
2045,Montana,9,0,0,56,MT,1068778,21,0
2046,Montana,9,0,0,55,MT,1068778,21,0
2047,Montana,7,0,0,54,MT,1068778,18,0
2048,Montana,7,0,0,53,MT,1068778,18,0
2049,Montana,5,0,0,52,MT,1068778,15,0
2050,Montana,1,0,0,51,MT,1068778,0,0
2051,Montana,1,0,0,50,MT,1068778,0,0
2052,North Dakota,308,8,121,83,ND,762062,60,23
2053,North Dakota,308,8,121,82,ND,762062,60,23
2054,North Dakota,293,7,119,81,ND,762062,59,22
2055,North Dakota,278,6,105,80,ND,762062,58,20
2056,North Dakota,269,5,101,79,ND,762062,58,18
2057,North Dakota,251,4,98,78,ND,762062,57,16
2058,North Dakota,237,4,82,77,ND,762062,57,16
2059,North Dakota,225,3,74,76,ND,762062,56,13
2060,North Dakota,207,3,63,75,ND,762062,56,13
2061,North Dakota,186,3,63,74,ND,762062,54,13
2062,North Dakota,173,3,55,73,ND,762062,54,13
2063,North Dakota,159,3,43,72,ND,762062,53,13
2064,North Dakota,142,3,34,71,ND,762062,52,13
2065,North Dakota,122,3,0,70,ND,762062,50,13
2066,North Dakota,109,3,0,69,ND,762062,49,13
2067,North Dakota,98,1,0,68,ND,762062,48,2
2068,North Dakota,94,1,0,67,ND,762062,48,2
2069,North Dakota,68,1,0,66,ND,762062,44,2
2070,North Dakota,58,0,0,65,ND,762062,43,0
2071,North Dakota,45,0,0,64,ND,762062,40,0
2072,North Dakota,36,0,0,63,ND,762062,38,0
2073,North Dakota,33,0,0,62,ND,762062,37,0
2074,North Dakota,30,0,0,61,ND,762062,36,0
2075,North Dakota,28,0,0,60,ND,762062,36,0
2076,North Dakota,26,0,0,59,ND,762062,35,0
2077,North Dakota,19,0,0,58,ND,762062,32,0
2078,North Dakota,7,0,0,57,ND,762062,22,0
2079,North Dakota,5,0,0,56,ND,762062,18,0
2080,North Dakota,1,0,0,55,ND,762062,2,0
2081,North Dakota,1,0,0,54,ND,762062,2,0
2082,North Dakota,1,0,0,53,ND,762062,2,0
2083,North Dakota,1,0,0,52,ND,762062,2,0
2084,North Dakota,1,0,0,51,ND,762062,2,0
2085,Alaska,272,8,66,83,AK,731545,59,23
2086,Alaska,272,8,66,82,AK,731545,59,23
2087,Alaska,257,8,55,81,AK,731545,58,23
2088,Alaska,246,7,55,80,AK,731545,58,22
2089,Alaska,235,7,49,79,AK,731545,57,22
2090,Alaska,226,7,32,78,AK,731545,57,22
2091,Alaska,213,6,29,77,AK,731545,56,21
2092,Alaska,191,6,0,76,AK,731545,55,21
2093,Alaska,185,6,0,75,AK,731545,55,21
2094,Alaska,171,5,0,74,AK,731545,54,19
2095,Alaska,157,3,0,73,AK,731545,53,14
2096,Alaska,147,3,0,72,AK,731545,53,14
2097,Alaska,138,3,0,71,AK,731545,52,14
2098,Alaska,133,3,0,70,AK,731545,52,14
2099,Alaska,114,3,0,69,AK,731545,50,14
2100,Alaska,114,3,0,68,AK,731545,50,14
2101,Alaska,102,2,0,67,AK,731545,49,10
2102,Alaska,69,1,0,66,AK,731545,45,3
2103,Alaska,59,1,0,65,AK,731545,43,3
2104,Alaska,43,1,0,64,AK,731545,40,3
2105,Alaska,36,0,0,63,AK,731545,38,0
2106,Alaska,36,0,0,62,AK,731545,38,0
2107,Alaska,22,0,0,61,AK,731545,34,0
2108,Alaska,14,0,0,60,AK,731545,29,0
2109,Alaska,12,0,0,59,AK,731545,27,0
2110,Alaska,12,0,0,58,AK,731545,27,0
2111,Alaska,9,0,0,57,AK,731545,25,0
2112,Alaska,3,0,0,56,AK,731545,14,0
2113,Alaska,1,0,0,55,AK,731545,3,0
2114,Alaska,1,0,0,54,AK,731545,3,0
2115,Alaska,1,0,0,53,AK,731545,3,0
2116,Alaska,1,0,0,52,AK,731545,3,0
2117,Alaska,1,0,0,51,AK,731545,3,0
2118,Wyoming,270,0,137,83,WY,578759,61,0
2119,Wyoming,270,0,137,82,WY,578759,61,0
2120,Wyoming,261,0,137,81,WY,578759,61,0
2121,Wyoming,253,0,101,80,WY,578759,60,0
2122,Wyoming,239,0,101,79,WY,578759,60,0
2123,Wyoming,230,0,62,78,WY,578759,59,0
2124,Wyoming,221,0,62,77,WY,578759,59,0
2125,Wyoming,212,0,50,76,WY,578759,59,0
2126,Wyoming,200,0,50,75,WY,578759,58,0
2127,Wyoming,187,0,37,74,WY,578759,57,0
2128,Wyoming,166,0,37,73,WY,578759,56,0
2129,Wyoming,153,0,31,72,WY,578759,55,0
2130,Wyoming,137,0,31,71,WY,578759,54,0
2131,Wyoming,120,0,0,70,WY,578759,53,0
2132,Wyoming,95,0,0,69,WY,578759,51,0
2133,Wyoming,87,0,0,68,WY,578759,50,0
2134,Wyoming,84,0,0,67,WY,578759,49,0
2135,Wyoming,73,0,0,66,WY,578759,48,0
2136,Wyoming,56,0,0,65,WY,578759,45,0
2137,Wyoming,44,0,0,64,WY,578759,43,0
2138,Wyoming,34,0,0,63,WY,578759,40,0
2139,Wyoming,28,0,0,62,WY,578759,38,0
2140,Wyoming,26,0,0,61,WY,578759,38,0
2141,Wyoming,24,0,0,60,WY,578759,37,0
2142,Wyoming,21,0,0,59,WY,578759,35,0
2143,Wyoming,18,0,0,58,WY,578759,34,0
2144,Wyoming,18,0,0,57,WY,578759,34,0
2145,Wyoming,11,0,0,56,WY,578759,29,0
2146,Wyoming,3,0,0,55,WY,578759,16,0
2147,Wyoming,3,0,0,54,WY,578759,16,0
2148,Wyoming,3,0,0,53,WY,578759,16,0
2149,Wyoming,1,0,0,52,WY,578759,5,0
2150,Wyoming,1,0,0,51,WY,578759,5,0
2151,Wyoming,1,0,0,50,WY,578759,5,0
