,Country/Region,Days_since_start,iso_alpha,Confirmed,Deaths,Recovered,Suspected,Population,Rate,Death Rate
441,Vietnam,20,VNM,14,0,3,0.0,97338.583,49,0
442,Australia,21,AUS,15,0,5,0.0,25499.881,63,0
443,Belgium,21,BEL,1,0,0,0.0,11589.616,44,0
444,Cambodia,21,KHM,1,0,1,0.0,16718.971,40,0
445,Canada,21,CAN,7,0,0,0.0,37742.157,52,0
446,China,21,CHN,44665,1113,4768,0.0,1439323.774,103,66
447,Finland,21,FIN,1,0,1,0.0,5540.718,51,0
448,France,21,FRA,11,0,0,0.0,65273.512,51,0
449,Germany,21,DEU,16,0,0,0.0,83783.945,52,0
450,Hong Kong,21,HKG,49,1,0,0.0,7496.988,87,48
451,India,21,IND,3,0,0,0.0,1380004.385,7,0
452,Italy,21,ITA,3,0,0,0.0,60461.828,39,0
453,Japan,21,JPN,202,0,9,0.0,126476.458,73,0
454,Macau,21,MAC,10,0,1,0.0,649.342,96,0
455,Malaysia,21,MYS,18,0,3,0.0,32365.998,63,0
456,Nepal,21,NPL,1,0,0,0.0,29136.808,35,0
457,Philippines,21,PHL,3,1,2,0.0,109581.085,33,22
458,Russia,21,RUS,2,0,0,0.0,145934.46,26,0
459,Singapore,21,SGP,47,0,9,0.0,5850.343,89,0
460,South Korea,21,KOR,28,0,4,0.0,51269.183,63,0
461,Spain,21,ESP,2,0,0,0.0,46754.783,37,0
462,Sri Lanka,21,LKA,1,0,1,0.0,21413.25,38,0
463,Sweden,21,SWE,1,0,0,0.0,10099.27,45,0
464,Taiwan,21,TWN,18,0,1,0.0,23816.775,66,0
465,Thailand,21,THA,33,0,10,0.0,69799.978,61,0
466,UK,21,GBR,8,0,1,0.0,67886.004,47,0
467,US,21,USA,13,0,2,0.0,331002.647,36,0
468,United Arab Emirates,21,ARE,8,0,1,0.0,9890.4,66,0
469,Vietnam,21,VNM,15,0,6,0.0,97338.583,50,0
470,Australia,22,AUS,15,0,5,0.0,25499.881,63,0
471,Belgium,22,BEL,1,0,0,0.0,11589.616,44,0
472,Cambodia,22,KHM,1,0,1,0.0,16718.971,40,0
473,Canada,22,CAN,7,0,0,0.0,37742.157,52,0
474,China,22,CHN,59804,1366,5918,0.0,1439323.774,106,68
475,Finland,22,FIN,1,0,1,0.0,5540.718,51,0
476,France,22,FRA,11,0,0,0.0,65273.512,51,0
477,Germany,22,DEU,16,0,0,0.0,83783.945,52,0
478,Hong Kong,22,HKG,50,1,1,0.0,7496.988,88,48
479,India,22,IND,3,0,0,0.0,1380004.385,7,0
480,Italy,22,ITA,3,0,0,0.0,60461.828,39,0
481,Japan,22,JPN,203,0,9,0.0,126476.458,73,0
482,Macau,22,MAC,10,0,2,0.0,649.342,96,0
483,Malaysia,22,MYS,18,0,3,0.0,32365.998,63,0
484,Nepal,22,NPL,1,0,0,0.0,29136.808,35,0
485,Philippines,22,PHL,3,1,2,0.0,109581.085,33,22
486,Russia,22,RUS,2,0,2,0.0,145934.46,26,0
487,Singapore,22,SGP,50,0,15,0.0,5850.343,90,0
488,South Korea,22,KOR,28,0,4,0.0,51269.183,63,0
489,Spain,22,ESP,2,0,0,0.0,46754.783,37,0
490,Sri Lanka,22,LKA,1,0,1,0.0,21413.25,38,0
491,Sweden,22,SWE,1,0,0,0.0,10099.27,45,0
492,Taiwan,22,TWN,18,0,1,0.0,23816.775,66,0
493,Thailand,22,THA,33,0,10,0.0,69799.978,61,0
494,UK,22,GBR,9,0,1,0.0,67886.004,48,0
495,US,22,USA,14,0,3,0.0,331002.647,37,0
496,United Arab Emirates,22,ARE,8,0,1,0.0,9890.4,66,0
497,Vietnam,22,VNM,15,0,6,0.0,97338.583,50,0
498,Australia,23,AUS,15,0,8,0.0,25499.881,63,0
499,Belgium,23,BEL,1,0,0,0.0,11589.616,44,0
500,Cambodia,23,KHM,1,0,1,0.0,16718.971,40,0
501,Canada,23,CAN,7,0,1,0.0,37742.157,52,0
502,China,23,CHN,63844,1380,6728,0.0,1439323.774,107,68
503,Finland,23,FIN,1,0,1,0.0,5540.718,51,0
504,France,23,FRA,11,0,2,0.0,65273.512,51,0
505,Germany,23,DEU,16,0,1,0.0,83783.945,52,0
506,Hong Kong,23,HKG,53,1,1,0.0,7496.988,88,48
507,India,23,IND,3,0,1,0.0,1380004.385,7,0
508,Italy,23,ITA,3,0,0,0.0,60461.828,39,0
509,Japan,23,JPN,252,1,10,0.0,126476.458,75,20
510,Macau,23,MAC,10,0,3,0.0,649.342,96,0
511,Malaysia,23,MYS,19,0,3,0.0,32365.998,63,0
512,Nepal,23,NPL,1,0,1,0.0,29136.808,35,0
513,Philippines,23,PHL,3,1,2,0.0,109581.085,33,22
514,Russia,23,RUS,2,0,2,0.0,145934.46,26,0
515,Singapore,23,SGP,58,0,15,0.0,5850.343,92,0
516,South Korea,23,KOR,28,0,7,0.0,51269.183,63,0
517,Spain,23,ESP,2,0,0,0.0,46754.783,37,0
518,Sri Lanka,23,LKA,1,0,1,0.0,21413.25,38,0
519,Sweden,23,SWE,1,0,0,0.0,10099.27,45,0
520,Taiwan,23,TWN,18,0,2,0.0,23816.775,66,0
521,Thailand,23,THA,33,0,12,0.0,69799.978,61,0
522,UK,23,GBR,9,0,1,0.0,67886.004,48,0
523,US,23,USA,15,0,3,0.0,331002.647,38,0
524,United Arab Emirates,23,ARE,8,0,1,0.0,9890.4,66,0
525,Vietnam,23,VNM,16,0,7,0.0,97338.583,51,0
526,Australia,24,AUS,15,0,8,0.0,25499.881,63,0
527,Belgium,24,BEL,1,0,0,0.0,11589.616,44,0
528,Cambodia,24,KHM,1,0,1,0.0,16718.971,40,0
529,Canada,24,CAN,8,0,1,0.0,37742.157,53,0
530,China,24,CHN,66484,1523,8168,0.0,1439323.774,107,69
531,Egypt,24,EGY,1,0,0,0.0,102334.403,22,0
532,Finland,24,FIN,1,0,1,0.0,5540.718,51,0
533,France,24,FRA,11,0,3,0.0,65273.512,51,0
534,Germany,24,DEU,16,0,1,0.0,83783.945,52,0
535,Hong Kong,24,HKG,56,1,1,0.0,7496.988,89,48
536,India,24,IND,3,0,3,0.0,1380004.385,7,0
537,Italy,24,ITA,3,0,0,0.0,60461.828,39,0
538,Japan,24,JPN,259,1,11,0.0,126476.458,76,20
539,Macau,24,MAC,10,0,3,0.0,649.342,96,0
540,Malaysia,24,MYS,19,0,7,0.0,32365.998,63,0
541,Nepal,24,NPL,1,0,1,0.0,29136.808,35,0
542,Philippines,24,PHL,3,1,2,0.0,109581.085,33,22
543,Russia,24,RUS,2,0,2,0.0,145934.46,26,0
544,Singapore,24,SGP,67,0,17,0.0,5850.343,93,0
545,South Korea,24,KOR,28,0,7,0.0,51269.183,63,0
546,Spain,24,ESP,2,0,1,0.0,46754.783,37,0
547,Sri Lanka,24,LKA,1,0,1,0.0,21413.25,38,0
548,Sweden,24,SWE,1,0,0,0.0,10099.27,45,0
549,Taiwan,24,TWN,18,0,2,0.0,23816.775,66,0
550,Thailand,24,THA,33,0,13,0.0,69799.978,61,0
551,UK,24,GBR,9,0,1,0.0,67886.004,48,0
552,US,24,USA,15,0,3,0.0,331002.647,38,0
553,United Arab Emirates,24,ARE,8,0,1,0.0,9890.4,66,0
554,Vietnam,24,VNM,16,0,7,0.0,97338.583,51,0
555,Australia,25,AUS,15,0,8,0.0,25499.881,63,0
556,Belgium,25,BEL,1,0,0,0.0,11589.616,44,0
557,Cambodia,25,KHM,1,0,1,0.0,16718.971,40,0
558,Canada,25,CAN,8,0,1,0.0,37742.157,53,0
559,China,25,CHN,68500,1665,9516,0.0,1439323.774,107,70
560,Egypt,25,EGY,1,0,0,0.0,102334.403,22,0
561,Finland,25,FIN,1,0,1,0.0,5540.718,51,0
562,France,25,FRA,12,1,4,0.0,65273.512,52,27
563,Germany,25,DEU,16,0,3,0.0,83783.945,52,0
564,Hong Kong,25,HKG,56,1,1,0.0,7496.988,89,48
565,India,25,IND,3,0,3,0.0,1380004.385,7,0
566,Italy,25,ITA,3,0,0,0.0,60461.828,39,0
567,Japan,25,JPN,408,1,12,0.0,126476.458,80,20
568,Macau,25,MAC,10,0,3,0.0,649.342,96,0
569,Malaysia,25,MYS,22,0,7,0.0,32365.998,65,0
570,Nepal,25,NPL,1,0,1,0.0,29136.808,35,0
571,Philippines,25,PHL,3,1,2,0.0,109581.085,33,22
572,Russia,25,RUS,2,0,2,0.0,145934.46,26,0
573,Singapore,25,SGP,72,0,18,0.0,5850.343,94,0
574,South Korea,25,KOR,29,0,9,0.0,51269.183,63,0
575,Spain,25,ESP,2,0,2,0.0,46754.783,37,0
576,Sri Lanka,25,LKA,1,0,1,0.0,21413.25,38,0
577,Sweden,25,SWE,1,0,0,0.0,10099.27,45,0
578,Taiwan,25,TWN,18,0,2,0.0,23816.775,66,0
579,Thailand,25,THA,34,0,14,0.0,69799.978,61,0
580,UK,25,GBR,9,0,8,0.0,67886.004,48,0
581,US,25,USA,15,0,3,0.0,331002.647,38,0
582,United Arab Emirates,25,ARE,8,0,3,0.0,9890.4,66,0
583,Vietnam,25,VNM,16,0,7,0.0,97338.583,51,0
584,Australia,26,AUS,15,0,8,0.0,25499.881,63,0
585,Belgium,26,BEL,1,0,0,0.0,11589.616,44,0
586,Cambodia,26,KHM,1,0,1,0.0,16718.971,40,0
587,Canada,26,CAN,8,0,1,0.0,37742.157,53,0
588,China,26,CHN,70550,1770,10854,0.0,1439323.774,107,71
589,Egypt,26,EGY,1,0,0,0.0,102334.403,22,0
590,Finland,26,FIN,1,0,1,0.0,5540.718,51,0
591,France,26,FRA,12,1,4,0.0,65273.512,52,27
592,Germany,26,DEU,16,0,3,0.0,83783.945,52,0
593,Hong Kong,26,HKG,57,1,2,0.0,7496.988,89,48
594,India,26,IND,3,0,3,0.0,1380004.385,7,0
595,Italy,26,ITA,3,0,0,0.0,60461.828,39,0
596,Japan,26,JPN,417,1,17,0.0,126476.458,81,20
597,Macau,26,MAC,10,0,5,0.0,649.342,96,0
598,Malaysia,26,MYS,22,0,8,0.0,32365.998,65,0
599,Nepal,26,NPL,1,0,1,0.0,29136.808,35,0
600,Philippines,26,PHL,3,1,2,0.0,109581.085,33,22
601,Russia,26,RUS,2,0,2,0.0,145934.46,26,0
602,Singapore,26,SGP,75,0,19,0.0,5850.343,94,0
603,South Korea,26,KOR,30,0,9,0.0,51269.183,63,0
604,Spain,26,ESP,2,0,2,0.0,46754.783,37,0
605,Sri Lanka,26,LKA,1,0,1,0.0,21413.25,38,0
606,Sweden,26,SWE,1,0,0,0.0,10099.27,45,0
607,Taiwan,26,TWN,20,1,2,0.0,23816.775,67,37
608,Thailand,26,THA,34,0,14,0.0,69799.978,61,0
609,UK,26,GBR,9,0,8,0.0,67886.004,48,0
610,US,26,USA,15,0,3,0.0,331002.647,38,0
611,United Arab Emirates,26,ARE,9,0,3,0.0,9890.4,68,0
612,Vietnam,26,VNM,16,0,7,0.0,97338.583,51,0
613,Australia,27,AUS,15,0,8,0.0,25499.881,63,0
614,Belgium,27,BEL,1,0,0,0.0,11589.616,44,0
615,Cambodia,27,KHM,1,0,1,0.0,16718.971,40,0
616,Canada,27,CAN,8,0,1,0.0,37742.157,53,0
617,China,27,CHN,72438,1868,12615,0.0,1439323.774,108,71
618,Egypt,27,EGY,1,0,0,0.0,102334.403,22,0
619,Finland,27,FIN,1,0,1,0.0,5540.718,51,0
620,France,27,FRA,12,1,5,0.0,65273.512,52,27
621,Germany,27,DEU,16,0,7,0.0,83783.945,52,0
622,Hong Kong,27,HKG,60,1,2,0.0,7496.988,89,48
623,India,27,IND,3,0,3,0.0,1380004.385,7,0
624,Italy,27,ITA,3,0,0,0.0,60461.828,39,0
625,Japan,27,JPN,520,1,21,0.0,126476.458,83,20
626,Macau,27,MAC,10,0,5,0.0,649.342,96,0
627,Malaysia,27,MYS,22,0,9,0.0,32365.998,65,0
628,Nepal,27,NPL,1,0,1,0.0,29136.808,35,0
629,Philippines,27,PHL,3,1,2,0.0,109581.085,33,22
630,Russia,27,RUS,2,0,2,0.0,145934.46,26,0
631,Singapore,27,SGP,77,0,24,0.0,5850.343,94,0
632,South Korea,27,KOR,31,0,12,0.0,51269.183,64,0
633,Spain,27,ESP,2,0,2,0.0,46754.783,37,0
634,Sri Lanka,27,LKA,1,0,1,0.0,21413.25,38,0
635,Sweden,27,SWE,1,0,0,0.0,10099.27,45,0
636,Taiwan,27,TWN,22,1,2,0.0,23816.775,68,37
637,Thailand,27,THA,35,0,15,0.0,69799.978,62,0
638,UK,27,GBR,9,0,8,0.0,67886.004,48,0
639,US,27,USA,15,0,3,0.0,331002.647,38,0
640,United Arab Emirates,27,ARE,9,0,3,0.0,9890.4,68,0
641,Vietnam,27,VNM,16,0,7,0.0,97338.583,51,0
642,Australia,28,AUS,15,0,8,0.0,25499.881,63,0
643,Belgium,28,BEL,1,0,1,0.0,11589.616,44,0
644,Cambodia,28,KHM,1,0,1,0.0,16718.971,40,0
645,Canada,28,CAN,8,0,1,0.0,37742.157,53,0
646,China,28,CHN,74183,2004,14377,0.0,1439323.774,108,72
647,Egypt,28,EGY,1,0,0,0.0,102334.403,22,0
648,Finland,28,FIN,1,0,1,0.0,5540.718,51,0
649,France,28,FRA,12,1,7,0.0,65273.512,52,27
650,Germany,28,DEU,16,0,9,0.0,83783.945,52,0
651,Hong Kong,28,HKG,62,2,4,0.0,7496.988,90,55
652,India,28,IND,3,0,3,0.0,1380004.385,7,0
653,Italy,28,ITA,3,0,0,0.0,60461.828,39,0
654,Japan,28,JPN,618,1,23,0.0,126476.458,84,20
655,Macau,28,MAC,10,0,5,0.0,649.342,96,0
656,Malaysia,28,MYS,22,0,11,0.0,32365.998,65,0
657,Nepal,28,NPL,1,0,1,0.0,29136.808,35,0
658,Philippines,28,PHL,3,1,2,0.0,109581.085,33,22
659,Russia,28,RUS,2,0,2,0.0,145934.46,26,0
660,Singapore,28,SGP,81,0,29,0.0,5850.343,95,0
661,South Korea,28,KOR,46,0,16,0.0,51269.183,67,0
662,Spain,28,ESP,2,0,2,0.0,46754.783,37,0
663,Sri Lanka,28,LKA,1,0,1,0.0,21413.25,38,0
664,Sweden,28,SWE,1,0,0,0.0,10099.27,45,0
665,Taiwan,28,TWN,22,1,2,0.0,23816.775,68,37
666,Thailand,28,THA,35,0,15,0.0,69799.978,62,0
667,UK,28,GBR,9,0,8,0.0,67886.004,48,0
668,US,28,USA,15,0,3,0.0,331002.647,38,0
669,United Arab Emirates,28,ARE,9,0,3,0.0,9890.4,68,0
670,Vietnam,28,VNM,16,0,7,0.0,97338.583,51,0
671,Australia,29,AUS,15,0,8,0.0,25499.881,63,0
672,Belgium,29,BEL,1,0,1,0.0,11589.616,44,0
673,Cambodia,29,KHM,1,0,1,0.0,16718.971,40,0
674,Canada,29,CAN,8,0,1,0.0,37742.157,53,0
675,China,29,CHN,74576,2118,16178,0.0,1439323.774,108,72
676,Egypt,29,EGY,1,0,0,0.0,102334.403,22,0
677,Finland,29,FIN,1,0,1,0.0,5540.718,51,0
678,France,29,FRA,12,1,7,0.0,65273.512,52,27
679,Germany,29,DEU,16,0,9,0.0,83783.945,52,0
680,Hong Kong,29,HKG,65,2,5,0.0,7496.988,90,55
681,India,29,IND,3,0,3,0.0,1380004.385,7,0
682,Iran,29,IRN,2,2,0,0.0,83992.953,31,31
683,Italy,29,ITA,3,0,0,0.0,60461.828,39,0
684,Japan,29,JPN,706,3,23,0.0,126476.458,86,31
685,Macau,29,MAC,10,0,6,0.0,649.342,96,0
686,Malaysia,29,MYS,22,0,15,0.0,32365.998,65,0
687,Nepal,29,NPL,1,0,1,0.0,29136.808,35,0
688,Philippines,29,PHL,3,1,2,0.0,109581.085,33,22
689,Russia,29,RUS,2,0,2,0.0,145934.46,26,0
690,Singapore,29,SGP,84,0,34,0.0,5850.343,95,0
691,South Korea,29,KOR,82,0,16,0.0,51269.183,73,0
692,Spain,29,ESP,2,0,2,0.0,46754.783,37,0
693,Sri Lanka,29,LKA,1,0,1,0.0,21413.25,38,0
694,Sweden,29,SWE,1,0,0,0.0,10099.27,45,0
695,Taiwan,29,TWN,24,1,2,0.0,23816.775,69,37
696,Thailand,29,THA,35,0,15,0.0,69799.978,62,0
697,UK,29,GBR,9,0,8,0.0,67886.004,48,0
698,US,29,USA,15,0,3,0.0,331002.647,38,0
699,United Arab Emirates,29,ARE,9,0,3,0.0,9890.4,68,0
700,Vietnam,29,VNM,16,0,14,0.0,97338.583,51,0
701,Australia,30,AUS,17,0,10,0.0,25499.881,65,0
702,Belgium,30,BEL,1,0,1,0.0,11589.616,44,0
703,Cambodia,30,KHM,1,0,1,0.0,16718.971,40,0
704,Canada,30,CAN,9,0,1,0.0,37742.157,54,0
705,China,30,CHN,75244,2236,18265,0.0,1439323.774,108,73
706,Egypt,30,EGY,1,0,1,0.0,102334.403,22,0
707,Finland,30,FIN,1,0,1,0.0,5540.718,51,0
708,France,30,FRA,12,1,7,0.0,65273.512,52,27
709,Germany,30,DEU,16,0,13,0.0,83783.945,52,0
710,Hong Kong,30,HKG,68,2,6,0.0,7496.988,91,55
711,India,30,IND,3,0,3,0.0,1380004.385,7,0
712,Iran,30,IRN,5,2,0,0.0,83992.953,40,31
713,Italy,30,ITA,4,0,0,0.0,60461.828,41,0
714,Japan,30,JPN,728,3,23,0.0,126476.458,86,31
715,Macau,30,MAC,10,0,6,0.0,649.342,96,0
716,Malaysia,30,MYS,22,0,17,0.0,32365.998,65,0
717,Nepal,30,NPL,1,0,1,0.0,29136.808,35,0
718,Philippines,30,PHL,3,1,2,0.0,109581.085,33,22
719,Russia,30,RUS,2,0,2,0.0,145934.46,26,0
720,Singapore,30,SGP,85,0,37,0.0,5850.343,95,0
721,South Korea,30,KOR,156,1,16,0.0,51269.183,80,29
722,Spain,30,ESP,2,0,2,0.0,46754.783,37,0
723,Sri Lanka,30,LKA,1,0,1,0.0,21413.25,38,0
724,Sweden,30,SWE,1,0,0,0.0,10099.27,45,0
725,Taiwan,30,TWN,24,1,2,0.0,23816.775,69,37
726,Thailand,30,THA,35,0,15,0.0,69799.978,62,0
727,UK,30,GBR,9,0,8,0.0,67886.004,48,0
728,US,30,USA,16,0,3,0.0,331002.647,38,0
729,United Arab Emirates,30,ARE,9,0,3,0.0,9890.4,68,0
730,Vietnam,30,VNM,16,0,14,0.0,97338.583,51,0
731,Australia,31,AUS,21,0,10,0.0,25499.881,67,0
732,Belgium,31,BEL,1,0,1,0.0,11589.616,44,0
733,Cambodia,31,KHM,1,0,1,0.0,16718.971,40,0
734,Canada,31,CAN,9,0,1,0.0,37742.157,54,0
735,China,31,CHN,76290,2344,20660,0.0,1439323.774,108,73
736,Egypt,31,EGY,1,0,1,0.0,102334.403,22,0
737,Finland,31,FIN,1,0,1,0.0,5540.718,51,0
738,France,31,FRA,12,1,7,0.0,65273.512,52,27
739,Germany,31,DEU,16,0,14,0.0,83783.945,52,0
740,Hong Kong,31,HKG,68,2,6,0.0,7496.988,91,55
741,India,31,IND,3,0,3,0.0,1380004.385,7,0
742,Iran,31,IRN,18,4,0,0.0,83992.953,53,38
743,Israel,31,ISR,1,0,0,0.0,8655.541,47,0
744,Italy,31,ITA,21,1,1,0.0,60461.828,58,28
745,Japan,31,JPN,744,3,25,0.0,126476.458,86,31
746,Lebanon,31,LBN,1,0,0,0.0,6825.442,49,0
747,Macau,31,MAC,10,0,6,0.0,649.342,96,0
748,Malaysia,31,MYS,22,0,17,0.0,32365.998,65,0
749,Nepal,31,NPL,1,0,1,0.0,29136.808,35,0
750,Philippines,31,PHL,3,1,2,0.0,109581.085,33,22
751,Russia,31,RUS,2,0,2,0.0,145934.46,26,0
752,Singapore,31,SGP,86,0,47,0.0,5850.343,95,0
753,South Korea,31,KOR,346,2,17,0.0,51269.183,88,36
754,Spain,31,ESP,2,0,2,0.0,46754.783,37,0
755,Sri Lanka,31,LKA,1,0,1,0.0,21413.25,38,0
756,Sweden,31,SWE,1,0,0,0.0,10099.27,45,0
757,Taiwan,31,TWN,26,1,2,0.0,23816.775,69,37
758,Thailand,31,THA,35,0,15,0.0,69799.978,62,0
759,UK,31,GBR,9,0,8,0.0,67886.004,48,0
760,US,31,USA,35,0,5,0.0,331002.647,46,0
761,United Arab Emirates,31,ARE,11,0,3,0.0,9890.4,70,0
762,Vietnam,31,VNM,16,0,15,0.0,97338.583,51,0
763,Australia,32,AUS,22,0,10,0.0,25499.881,67,0
764,Belgium,32,BEL,1,0,1,0.0,11589.616,44,0
765,Cambodia,32,KHM,1,0,1,0.0,16718.971,40,0
766,Canada,32,CAN,9,0,1,0.0,37742.157,54,0
767,China,32,CHN,76936,2442,22929,0.0,1439323.774,108,74
768,Egypt,32,EGY,1,0,1,0.0,102334.403,22,0
769,Finland,32,FIN,1,0,1,0.0,5540.718,51,0
770,France,32,FRA,12,1,10,0.0,65273.512,52,27
771,Germany,32,DEU,16,0,14,0.0,83783.945,52,0
772,Hong Kong,32,HKG,70,2,11,0.0,7496.988,91,55
773,India,32,IND,3,0,3,0.0,1380004.385,7,0
774,Iran,32,IRN,29,6,0,0.0,83992.953,58,42
775,Iraq,32,IRQ,1,0,0,0.0,40222.503,32,0
776,Israel,32,ISR,1,0,0,0.0,8655.541,47,0
777,Italy,32,ITA,79,2,1,0.0,60461.828,71,34
778,Japan,32,JPN,769,3,25,0.0,126476.458,87,31
779,Lebanon,32,LBN,1,0,0,0.0,6825.442,49,0
780,Macau,32,MAC,10,0,6,0.0,649.342,96,0
781,Malaysia,32,MYS,22,0,17,0.0,32365.998,65,0
782,Nepal,32,NPL,1,0,1,0.0,29136.808,35,0
783,Philippines,32,PHL,3,1,2,0.0,109581.085,33,22
784,Russia,32,RUS,2,0,2,0.0,145934.46,26,0
785,Singapore,32,SGP,89,0,49,0.0,5850.343,96,0
786,South Korea,32,KOR,556,4,18,0.0,51269.183,92,43
787,Spain,32,ESP,2,0,2,0.0,46754.783,37,0
788,Sri Lanka,32,LKA,1,0,1,0.0,21413.25,38,0
789,Sweden,32,SWE,1,0,0,0.0,10099.27,45,0
790,Taiwan,32,TWN,26,1,2,0.0,23816.775,69,37
791,Thailand,32,THA,35,0,15,0.0,69799.978,62,0
792,UK,32,GBR,9,0,8,0.0,67886.004,48,0
793,US,32,USA,35,0,5,0.0,331002.647,46,0
794,United Arab Emirates,32,ARE,13,0,3,0.0,9890.4,71,0
795,Vietnam,32,VNM,16,0,15,0.0,97338.583,51,0
796,Australia,33,AUS,22,0,10,0.0,25499.881,67,0
797,Belgium,33,BEL,1,0,1,0.0,11589.616,44,0
798,Cambodia,33,KHM,1,0,1,0.0,16718.971,40,0
799,Canada,33,CAN,10,0,3,0.0,37742.157,55,0
800,China,33,CHN,77150,2592,24735,0.0,1439323.774,108,74
801,Egypt,33,EGY,1,0,1,0.0,102334.403,22,0
802,Finland,33,FIN,1,0,1,0.0,5540.718,51,0
803,France,33,FRA,12,1,10,0.0,65273.512,52,27
804,Germany,33,DEU,16,0,14,0.0,83783.945,52,0
805,Hong Kong,33,HKG,74,2,12,0.0,7496.988,91,55
806,India,33,IND,3,0,3,0.0,1380004.385,7,0
807,Iran,33,IRN,43,8,0,0.0,83992.953,62,45
808,Iraq,33,IRQ,1,0,0,0.0,40222.503,32,0
809,Israel,33,ISR,2,0,0,0.0,8655.541,54,0
810,Italy,33,ITA,157,3,1,0.0,60461.828,78,39
811,Japan,33,JPN,837,4,26,0.0,126476.458,87,34
812,Lebanon,33,LBN,1,0,0,0.0,6825.442,49,0
813,Macau,33,MAC,10,0,6,0.0,649.342,96,0
814,Malaysia,33,MYS,22,0,18,0.0,32365.998,65,0
815,Nepal,33,NPL,1,0,1,0.0,29136.808,35,0
816,Philippines,33,PHL,3,1,2,0.0,109581.085,33,22
817,Russia,33,RUS,2,0,2,0.0,145934.46,26,0
818,Singapore,33,SGP,89,0,49,0.0,5850.343,96,0
819,South Korea,33,KOR,763,7,18,0.0,51269.183,96,49
820,Spain,33,ESP,2,0,2,0.0,46754.783,37,0
821,Sri Lanka,33,LKA,1,0,1,0.0,21413.25,38,0
822,Sweden,33,SWE,1,0,0,0.0,10099.27,45,0
823,Taiwan,33,TWN,28,1,2,0.0,23816.775,70,37
824,Thailand,33,THA,35,0,15,0.0,69799.978,62,0
825,UK,33,GBR,13,0,8,0.0,67886.004,52,0
826,US,33,USA,35,0,5,0.0,331002.647,46,0
827,United Arab Emirates,33,ARE,13,0,3,0.0,9890.4,71,0
828,Vietnam,33,VNM,16,0,15,0.0,97338.583,51,0
829,Afghanistan,34,AFG,1,0,0,0.0,38928.341,32,0
830,Australia,34,AUS,22,0,15,0.0,25499.881,67,0
831,Bahrain,34,BHR,2,0,0,0.0,1701.583,70,0
832,Belgium,34,BEL,1,0,1,0.0,11589.616,44,0
833,Cambodia,34,KHM,1,0,1,0.0,16718.971,40,0
834,Canada,34,CAN,11,0,3,0.0,37742.157,56,0
835,China,34,CHN,77658,2663,27417,0.0,1439323.774,108,75
836,Egypt,34,EGY,1,0,1,0.0,102334.403,22,0
837,Finland,34,FIN,1,0,1,0.0,5540.718,51,0
838,France,34,FRA,12,1,11,0.0,65273.512,52,27
839,Germany,34,DEU,16,0,14,0.0,83783.945,52,0
840,Hong Kong,34,HKG,81,2,18,0.0,7496.988,92,55
841,India,34,IND,3,0,3,0.0,1380004.385,7,0
842,Iran,34,IRN,61,12,3,0.0,83992.953,65,49
843,Iraq,34,IRQ,1,0,0,0.0,40222.503,32,0
844,Israel,34,ISR,2,0,0,0.0,8655.541,54,0
845,Italy,34,ITA,231,7,1,0.0,60461.828,82,47
846,Japan,34,JPN,850,5,26,0.0,126476.458,88,36
847,Kuwait,34,KWT,5,0,0,0.0,4270.563,70,0
848,Lebanon,34,LBN,1,0,0,0.0,6825.442,49,0
849,Macau,34,MAC,10,0,6,0.0,649.342,96,0
850,Malaysia,34,MYS,22,0,20,0.0,32365.998,65,0
851,Nepal,34,NPL,1,0,1,0.0,29136.808,35,0
852,Oman,34,OMN,2,0,0,0.0,5106.622,59,0
853,Philippines,34,PHL,3,1,2,0.0,109581.085,33,22
854,Russia,34,RUS,2,0,2,0.0,145934.46,26,0
855,Singapore,34,SGP,90,0,53,0.0,5850.343,96,0
856,South Korea,34,KOR,893,9,22,0.0,51269.183,97,51
857,Spain,34,ESP,3,0,2,0.0,46754.783,41,0
858,Sri Lanka,34,LKA,1,0,1,0.0,21413.25,38,0
859,Sweden,34,SWE,1,0,0,0.0,10099.27,45,0
860,Taiwan,34,TWN,30,1,5,0.0,23816.775,71,37
861,Thailand,34,THA,35,0,21,0.0,69799.978,62,0
862,UK,34,GBR,13,0,8,0.0,67886.004,52,0
863,US,34,USA,53,0,5,0.0,331002.647,50,0
864,United Arab Emirates,34,ARE,13,0,3,0.0,9890.4,71,0
865,Vietnam,34,VNM,16,0,15,0.0,97338.583,51,0
866,Afghanistan,35,AFG,1,0,0,0.0,38928.341,32,0
867,Algeria,35,DZA,1,0,0,0.0,43851.043,31,0
868,Australia,35,AUS,23,0,15,0.0,25499.881,68,0
869,Austria,35,AUT,2,0,0,0.0,9006.4,54,0
870,Bahrain,35,BHR,23,0,0,0.0,1701.583,95,0
871,Belgium,35,BEL,1,0,1,0.0,11589.616,44,0
872,Cambodia,35,KHM,1,0,1,0.0,16718.971,40,0
873,Canada,35,CAN,11,0,3,0.0,37742.157,56,0
874,China,35,CHN,78064,2715,29746,0.0,1439323.774,109,75
875,Croatia,35,HRV,1,0,0,0.0,4105.268,54,0
876,Egypt,35,EGY,1,0,1,0.0,102334.403,22,0
877,Finland,35,FIN,1,0,1,0.0,5540.718,51,0
878,France,35,FRA,14,1,11,0.0,65273.512,53,27
879,Germany,35,DEU,18,0,15,0.0,83783.945,53,0
